,appliance,booking_date,booking_time,box_truck,cargo_van,dolly,estimated_distance,estimated_time,fare_quote,final_payment,furniture,helper,hitch,item_desc,item_weight,job_id,large_pickup,max_est,min_est,number_of_pros,real,request_origin,small_pickup,tip,trailer,vehicle_type,vehicle_type_single,time_in_minutes,loading_time,max_time_estimate,min_time_estimate
2185,0,2016-12-11 18:00:00,18.2,False,False,0,6.00491952896,18.0,$36.12 - $61.92,58.05,0,False,0,Couch,51-100 lbs,3953,True,61.92,36.12,1,58.05,UNKNOWN,False,0.0,0,11,11,44.8,26.799999999999997,48.0,28.0
2186,0,2016-12-11 21:00:00,21.2,False,False,0,4.1936330795300005,10.0,$29.99 - $39.60,29.99,0,False,0,"One couch 7ft, one chair",51-100 lbs,3955,False,39.6,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,24.3166666667,14.316666666700002,40.0,20.0
2187,0,2016-12-13 17:30:00,17.2,False,False,0,8.0846452713,21.0,$39.99 - $65.79,50.31,0,False,0,There will be 4 of these (50 lbs each) as well as 2 luggages (20-30 lbs each) and 3 people to be taken to LAX,50 lbs or less,3956,True,65.79,39.99,1,50.31,UNKNOWN,False,0.0,0,11,11,38.6166666667,17.6166666667,51.0,31.0
2188,0,2016-12-12 13:00:00,13.2,False,False,0,33.421005249000004,40.0,$49.50 - $69.30,69.3,0,False,0,Bookcase 7ft x 4ft & dismantled IKEA king bed,50 lbs or less,3957,False,69.3,49.5,1,69.3,UNKNOWN,True,0.0,0,12,12,69.6666666667,29.666666666699996,70.0,50.0
2189,1,2016-12-12 14:30:00,14.2,False,False,0,14.0,18.2166671753,$56.39 - $82.19,78.04,0,False,0,Need new refrigerator delivered to our offices in Chula Vista. Stainless steel 18 cubic ft size fridge.,101-250 lbs,3958,True,82.19,56.39,1,78.04,UNKNOWN,False,0.0,0,11,11,45.0,26.7833328247,48.2166671753,28.2166671753
2190,0,2016-12-12 12:30:00,12.2,False,False,0,14.800000190699999,23.0,$32.67 - $52.47,49.5,0,False,0,"4 lightweight 60"" x72"" canvas",50 lbs or less,3959,False,52.47,32.67,1,49.5,UNKNOWN,True,0.0,0,12,12,49.9333333333,26.9333333333,53.0,33.0
2191,1,2016-12-12 13:30:00,13.2,False,False,0,1.2029722929,7.0,$54.98 - $67.72,124.48,0,False,0,"Washer and dryer small stackable, everything is going to the dump ",251-500 lbs,3960,True,67.72,54.98,1,124.48,UNKNOWN,False,0.0,0,11,11,81.3666666667,74.3666666667,37.0,17.0
2192,0,2016-12-13 12:30:00,12.2,False,False,0,5.400000095369999,8.533333778380001,$29.99 - $38.15,29.99,0,False,0,1 Traeger Pro 22 pellet bbq.  Customer will be at drop location to help unload.  Any questions call Matt @ 858-793-1771.  Please pull around back of store to pick up.,51-100 lbs,3962,False,38.15,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,22.2666666667,13.73333288832,38.53333377838,18.53333377838
2193,0,2016-12-14 10:30:00,10.2,False,False,0,3.0,7.016666889189999,$29.99 - $36.65,29.99,0,False,0,1 WEBER SPIRIT S-210 STAINLESS STEEL GRILL.  CUSTOMER WILL BE AT DROP LOCATION TO HELP UNLOAD.  PLEASE CALL CUSTOMER @ 781-248-4051 WHEN ENROUTE TO DROP OFF.  ANY OTHER QUESTIONS CALL MATT @ 858-793-1771.,51-100 lbs,3963,False,36.65,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,18.4666666667,11.449999777510001,37.01666688919,17.01666688919
2195,0,2016-12-13 10:30:00,10.2,False,False,0,23.768684387199997,30.0,$51.60 - $77.40,92.88,0,False,0,"King mattress with boxes, two couches, tv stand and rugs",251-500 lbs,3965,True,77.4,51.6,1,92.88,UNKNOWN,False,0.0,0,11,11,72.0,42.0,60.0,40.0
2196,0,2016-12-13 12:00:00,12.2,False,False,0,6.43117952347,12.0,$29.99 - $41.58,34.65,0,False,0,Machine gear on pallet we have lift at both locations ,251-500 lbs,3966,False,41.58,29.99,1,34.65,UNKNOWN,True,0.0,0,12,12,34.8166666667,22.8166666667,42.0,22.0
2197,0,2016-12-13 12:00:00,12.2,False,False,0,32.103080749499995,44.0,$69.66 - $95.46,119.97,0,False,0,5 boxes ,251-500 lbs,3967,True,95.46,69.66,1,119.97,UNKNOWN,False,0.0,0,11,11,92.6833333333,48.6833333333,74.0,54.0
2198,0,2016-12-14 12:00:00,12.2,False,True,0,37.0,44.4500007629,$70.24 - $96.04,83.85,0,False,0,"bedframe queen size
mattress queen size
office chair
table 70'' length
couple of travel bags 
couple of small boxes",101-250 lbs,3968,False,96.04,70.24,1,83.85,UNKNOWN,False,0.0,0,9,9,65.0,20.549999237100003,74.4500007629,54.4500007629
2199,0,2016-12-16 08:00:00,8.2,False,False,0,3.70000004768,9.449999809269999,$29.99 - $39.06,44.55,0,False,0,Patio furniture ,50 lbs or less,3969,False,39.06,29.99,1,44.55,UNKNOWN,True,0.0,0,12,12,45.1666666667,35.716666857430006,39.44999980927,19.449999809269997
2200,0,2016-12-13 17:30:00,17.2,False,False,0,7.3303017616299995,14.0,$34.99 - $56.76,91.59,0,False,0,It's a king size bed and a frame ,51-100 lbs,3971,True,56.76,34.99,1,91.59,UNKNOWN,False,0.0,0,11,11,71.0,57.0,44.0,24.0
2201,0,2016-12-13 18:00:00,18.2,False,False,0,1.4167236089700002,6.0,$34.99 - $46.44,34.99,0,False,0,Two boxes,50 lbs or less,3973,True,46.44,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,24.366666666700002,18.366666666700002,36.0,16.0
2202,0,2016-12-14 12:30:00,12.2,False,False,0,3.27399849892,9.0,$29.99 - $38.61,29.99,0,False,0,Weber genesis grill,50 lbs or less,3974,False,38.61,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,27.65,18.65,39.0,19.0
2203,0,2016-12-13 19:30:00,19.2,False,False,0,0.45795041322700003,2.0,$29.99 - $31.68,29.99,0,False,0,Dresser up one flight of stairs,51-100 lbs,3975,False,31.68,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,19.8,17.8,32.0,12.0
2204,0,2016-12-21 16:00:00,16.2,False,False,0,0.40000000596,2.6166665553999997,$59.98 - $64.58,59.98,0,False,0,Large Big Green Egg - assembled w/side tables,101-250 lbs,3976,False,64.58,59.98,2,59.98,UNKNOWN,True,0.0,0,"12,12",12,27.6666666667,25.0500001113,32.6166665554,12.6166665554
2205,0,2016-12-14 11:30:00,11.2,False,False,0,13.794413566600001,20.0,$29.99 - $49.50,38.61,0,False,0,"One pallet 48"" x 48"" with machine part wrapped see Oscar at pickup location see Jose at drop location drop locati at rear building we will load and un load",251-500 lbs,3977,False,49.5,29.99,1,38.61,UNKNOWN,True,0.0,0,12,12,39.1666666667,19.166666666700003,50.0,30.0
2206,0,2016-12-14 16:00:00,16.2,False,False,0,2.20000004768,5.91666650772,$29.99 - $35.56,29.99,0,False,0,"Hi. It's just a coffeetable that is similar to the one pictured here.
The pickup location is a Goodwill store on Home Avenue.  The exact address is actually 4359 Home Avenue, but computer wouldn't let me punch that in.  But once you are in that area on Home Avenue, you can't miss the Goodwill store!  Pickups are held at the ""Donations"" door.  I'll meet you in the parking lot near that door. thanks!",50 lbs or less,3980,False,35.56,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,16.7,10.78333349228,35.91666650772,15.916666507719999
2207,0,2016-12-15 11:30:00,11.2,False,True,0,116.0,107.75,$268.47 - $314.07,293.01,0,False,0,"The equipment is a ""Hood"" for our Compounding Pharmacy with a stand. 
The demensions are 48"" x 30"" 33"".  Equipment has to be lifted and carried onto truck and into pharmacy. A dolly can not be used. ",251-500 lbs,3981,False,314.07,268.47,2,293.01,UNKNOWN,True,0.0,0,"9,12",12,121.73333333299999,13.98333333299999,137.75,117.75
2208,0,2016-12-20 12:00:00,12.2,False,True,1,38.9000015259,51.4166679382,$84.22 - $110.02,202.36,0,False,0,"There will be about 30 of these full tubs. The tubs are blue, black, and gray.  Please pickup every tub that is full and leave the empty ones.  There should be enough room in the van for all the tubs. If not, please just fill the van as much as you can. The tubs are filled with books.  I think they weight 50 pounds each.",50 lbs or less,3982,False,110.02,84.22,1,202.36,UNKNOWN,False,0.0,0,9,9,153.0,101.58333206180001,81.41666793819999,61.4166679382
2210,0,2016-12-15 09:30:00,9.2,False,False,0,3.0,7.150000095369999,$39.98 - $52.91,81.1,1,False,0,"Hi I have one sofa that is a three seater and one that is a two seater. This photo is of the three seater.

I want one dropped off 3-4 miles away at 9520 Padgett St Suite 106 San Diego, CA 92126 and the three seater dropped off at 13516 Longfellow Lane San Diego, CA 92129 (7 miles from padgett)

They are both recliners (two recliner seats on each one) so they probably weigh 200 lbs and the larger 250 lbs. my guess.
",251-500 lbs,3984,True,52.91,39.98,1,81.1,UNKNOWN,False,0.0,0,11,11,24.95,17.79999990463,37.15000009537,17.15000009537
2211,0,2016-12-17 09:30:00,9.2,False,False,0,30.6000003815,46.3499984741,$55.79 - $75.59,59.4,0,False,0,"Hobby table saw.
On wheels.
No stairs.
",51-100 lbs,3989,False,75.59,55.79,1,59.4,UNKNOWN,True,0.0,0,12,12,60.0,13.650001525900002,76.3499984741,56.3499984741
2212,0,2016-12-15 11:30:00,11.2,False,False,0,29.55235672,44.0,$69.66 - $95.46,110.94,0,False,0,Boxes tools and supplies ,"501-1,000 lbs",3991,True,95.46,69.66,1,110.94,UNKNOWN,False,0.0,0,11,11,85.5,41.5,74.0,54.0
2213,0,2016-12-15 13:00:00,13.2,False,False,0,0.436823099852,2.0,$29.99 - $31.68,29.99,0,False,0,4 boxes (1 big and 3 medium) + a little suitcase,51-100 lbs,3992,False,31.68,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,15.3,13.3,32.0,12.0
2214,0,2016-12-15 16:30:00,16.2,False,False,0,2.20000004768,6.533333301540001,$29.99 - $36.17,29.99,0,False,0,Weber Spirit S-210 NG,50 lbs or less,3993,False,36.17,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,29.0,22.46666669846,36.53333330154,16.53333330154
2215,0,2016-12-20 11:00:00,11.2,False,True,0,141.0,134.46665954600002,$191.35 - $217.15,266.86,1,False,0,antique hutch,101-250 lbs,3994,False,217.15,191.35,1,266.86,UNKNOWN,False,0.0,0,9,9,202.8,68.333340454,164.46665954600002,144.46665954600002
2216,0,2016-12-15 14:30:00,14.2,False,False,0,12.278892517100001,15.0,$64.97 - $94.09,123.79,1,False,0,Dresser,101-250 lbs,3995,False,94.09,64.97,2,123.79,UNKNOWN,True,0.0,0,"12,12",12,60.0,45.0,45.0,25.0
2217,0,2016-12-17 12:30:00,12.2,False,False,0,7.900000095369999,15.9833335876,$29.99 - $45.52,37.62,0,False,0,WEBER SPIRIT E-310 LP BLACK BARBECUE.  CUSTOMER WILL BE AT DROP LOCATION TO HELP UNLOAD.  ANY QUESTIONS CALL MATT @ 858-793-1771. ,51-100 lbs,3996,False,45.52,29.99,1,37.62,UNKNOWN,True,0.0,0,12,12,0.08333333333330001,-15.9000002542667,45.9833335876,25.9833335876
2218,0,2016-12-15 17:00:00,17.2,False,False,0,6.599999904630001,10.850000381500001,$29.99 - $40.44,29.99,0,False,0,Xmas tree,51-100 lbs,3997,False,40.44,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,0.0333333333333,-10.816667048166702,40.8500003815,20.850000381500003
2219,0,2016-12-16 17:00:00,17.2,False,True,0,7.72797870636,23.0,$42.57 - $68.37,80.97,0,False,0,I have to move this bedroom set.,251-500 lbs,3998,False,68.37,42.57,1,80.97,UNKNOWN,False,0.0,0,9,9,48.4666666667,25.4666666667,53.0,33.0
2220,0,2016-12-15 18:00:00,18.2,False,False,0,8.59354686737,14.0,$29.99 - $43.56,43.56,0,False,0,2 bicycles ,50 lbs or less,3999,False,43.56,29.99,1,43.56,UNKNOWN,True,0.0,0,12,12,44.25,30.25,44.0,24.0
2221,0,2016-12-15 19:30:00,19.2,False,False,0,2.29999995232,10.6666669846,$29.99 - $40.26,29.99,0,False,0,1 round table and 4 chairs from world market to my apartment in WeHo.  I will be there to help.,51-100 lbs,4000,False,40.26,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,21.3,10.6333330154,40.6666669846,20.6666669846
2222,0,2016-12-17 16:00:00,16.2,False,False,0,7.3000001907300005,13.1833333969,$64.98 - $98.46,82.08,0,False,0,"2 Couches 7'5"" long",101-250 lbs,4001,True,98.46,64.98,2,82.08,UNKNOWN,True,0.0,0,"11,12",12,35.75,22.5666666031,43.1833333969,23.1833333969
2223,0,2016-12-16 14:00:00,14.2,False,False,0,33.0258140564,44.0,$53.46 - $73.26,64.35,0,False,0,It's a tread climber,101-250 lbs,4005,False,73.26,53.46,1,64.35,UNKNOWN,True,0.0,0,12,12,65.4,21.400000000000006,74.0,54.0
2224,0,2016-12-17 10:00:00,10.2,False,False,0,2.5,10.283333778400001,$29.99 - $39.88,29.99,0,False,0,Salt bags and soil from home depot,101-250 lbs,4006,False,39.88,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,19.0,8.716666221599999,40.2833337784,20.2833337784
2225,0,2016-12-16 10:30:00,10.2,False,False,0,18.1545963287,31.0,$40.59 - $60.39,52.47,0,False,0,I have a dryer that I will help load and unload,51-100 lbs,4007,False,60.39,40.59,1,52.47,UNKNOWN,True,0.0,0,12,12,52.8,21.799999999999997,61.0,41.0
2226,0,2016-12-16 11:00:00,11.2,False,True,0,2.93410921097,9.0,$34.99 - $50.31,36.12,0,False,0,3 pallets. 2000lbs. From ZingPrint to Graphic Business Solutions. Forklift load unload. Pickup driveway is off of N. Woodside Ave. Please have tie downs.,"1,001-5,000 lbs",4008,False,50.31,34.99,1,36.12,UNKNOWN,False,0.0,0,9,9,28.4,19.4,39.0,19.0
2227,0,2016-12-17 09:00:00,9.2,False,False,0,1.39999997616,6.349999904630001,$59.98 - $71.98,59.98,0,False,0,"Contact at Ace - Adam  760-334-0300

Will need (2) persons to unload and carry in.",51-100 lbs,4009,False,71.98,59.98,2,59.98,UNKNOWN,True,0.0,0,"12,12",12,12.7166666667,6.3666667620699995,36.34999990463,16.34999990463
2228,0,2016-12-16 12:00:00,12.2,False,False,1,29.8319740295,34.0,$48.55 - $68.35,70.33,0,False,0,Box of metal shelving,51-100 lbs,4010,False,68.35,48.55,1,70.33,UNKNOWN,True,0.0,0,12,12,66.3166666667,32.3166666667,64.0,44.0
2229,0,2016-12-22 09:00:00,9.2,False,True,0,28.914209365799998,33.0,$55.47 - $81.27,83.85,0,False,0,Wine from acker to Manhattan wine company ,101-250 lbs,4012,False,81.27,55.47,1,83.85,UNKNOWN,False,0.0,0,9,9,64.9,31.900000000000006,63.0,43.0
2230,0,2016-12-16 13:30:00,13.2,False,True,0,2.57185053825,6.0,$34.99 - $46.44,36.12,0,False,0,"The actual drop off address is 13325 Via Tresca
Unit 3 San Diego, Ca. 92128-5145. It wouldn't enter in the app. ",50 lbs or less,4013,False,46.44,34.99,1,36.12,UNKNOWN,False,0.0,0,9,9,27.75,21.75,36.0,16.0
2231,0,2016-12-18 15:30:00,15.2,False,True,0,30.8999996185,39.866664886500004,$49.37 - $69.17,68.37,0,False,0,"Cal King Bedroom set, Bed frame, Mattress,boxspring, dresser, 2 side tables and mirror",251-500 lbs,4014,False,69.17,49.37,1,68.37,UNKNOWN,False,0.0,0,9,9,52.95,13.083335113499999,69.8666648865,49.866664886500004
2232,0,2016-12-16 19:00:00,19.2,False,False,0,1.10000002384,5.31666660309,$39.98 - $50.55,39.98,1,False,0,"Bed Frame
Mattress
Box Spring",50 lbs or less,4015,True,50.55,39.98,1,39.98,UNKNOWN,False,0.0,0,11,11,27.383333333299998,22.06666673021,35.31666660309,15.316666603089999
2233,0,2016-12-17 09:00:00,9.2,False,False,0,11.4723539352,17.0,$34.99 - $60.63,70.95,0,False,0,"Rugs, small chest of drawers, bed frames and mattresses new in boxes, misc boxes ",51-100 lbs,4016,True,60.63,34.99,1,70.95,UNKNOWN,False,0.0,0,11,11,54.6833333333,37.6833333333,47.0,27.0
2234,0,2016-12-16 16:30:00,16.2,False,False,0,1.60000002384,4.25,$29.99 - $33.91,38.61,0,False,0,"Samsung TV 
Tv Stand 
Mini Fridge ",101-250 lbs,4017,False,33.91,29.99,1,38.61,UNKNOWN,True,0.0,0,12,12,39.3333333333,35.0833333333,34.25,14.25
2235,0,2016-12-19 11:00:00,11.2,False,True,0,8.300000190730001,23.0666675568,$75.40 - $121.00,88.83,0,False,0,20 qty office chairs,50 lbs or less,4018,False,121.0,75.4,2,88.83,UNKNOWN,True,0.0,0,"9,12",12,35.3833333333,12.316665776500002,53.0666675568,33.0666675568
2236,0,2016-12-17 12:00:00,12.2,False,False,1,6.400000095369999,16.3833332062,$39.98 - $64.82,63.04,0,False,0,"12 foot shuffleboard table.  Legs detached.  12' L, 30"" W, 1' H.
can only have legal length over length of truck.",251-500 lbs,4019,True,64.82,39.98,1,63.04,UNKNOWN,False,0.0,0,11,11,44.7166666667,28.3333334605,46.3833332062,26.3833332062
2237,0,2016-12-17 10:00:00,10.2,False,False,0,8.9415140152,21.0,$30.69 - $50.49,61.38,0,False,0,Rocker/recliner similar to one in picture. ,51-100 lbs,4020,False,50.49,30.69,1,61.38,UNKNOWN,True,0.0,0,12,12,47.65,26.65,51.0,31.0
2238,0,2016-12-16 19:00:00,19.2,False,False,0,15.8144874573,21.0,$30.69 - $50.49,29.99,0,False,0,Rolled IKEA mattress and bunky board,50 lbs or less,4021,False,50.49,30.69,1,29.99,UNKNOWN,True,0.0,0,12,12,30.366666666700002,9.366666666700002,51.0,31.0
2239,0,2016-12-17 17:00:00,17.2,False,False,0,12.647986412,19.0,$37.41 - $63.21,56.76,0,False,0,couch,51-100 lbs,4023,True,63.21,37.41,1,56.76,UNKNOWN,False,0.0,0,11,11,43.5333333333,24.5333333333,49.0,29.0
2240,0,2016-12-16 22:00:00,22.2,False,False,0,3.9786322116900004,13.0,$29.99 - $42.57,29.99,0,False,0,A dresser and night stand needs to be put on curbside ,50 lbs or less,4024,False,42.57,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,16.5166666667,3.516666666700001,43.0,23.0
2241,0,2016-12-17 10:00:00,10.2,False,False,0,12.3136892319,19.0,$29.99 - $48.51,41.58,0,False,0,"Queen size mattress and bunko board (which is a thin profile box spring, also queen size)",51-100 lbs,4025,False,48.51,29.99,1,41.58,UNKNOWN,True,0.0,0,12,12,41.6333333333,22.6333333333,49.0,29.0
2242,0,2016-12-17 10:00:00,10.2,False,False,0,1.78395330906,7.0,$29.99 - $36.63,36.63,0,False,0,"RCP fire pit kit, just the bricks",251-500 lbs,4026,False,36.63,29.99,1,36.63,UNKNOWN,True,0.0,0,12,12,37.0166666667,30.016666666699997,37.0,17.0
2243,0,2016-12-17 12:00:00,12.2,False,False,0,0.300000011921,1.08333337307,$29.99 - $30.77,29.99,0,False,0,DEL. BOXED MED GREEN EGG GRILL AND PARTS CUSTOMER WILL BE ABLE TO HELP OFF LOAD PLEASE COME AROUND BACK OF STORE TO PICK UP CUSTOMER WANTS IT PUT IN GARAGE,101-250 lbs,4028,False,30.77,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,7.06666666667,5.983333293599999,31.08333337307,11.08333337307
2244,0,2016-12-17 12:00:00,12.2,False,False,0,15.199999809300001,21.4500007629,$40.57 - $66.37,89.01,0,False,0,"1. Need to pickup a chair (on Garnet) that is about 3'x3' and 50lbs (they close at noon)
2. Need to pickup this fridge (approx 200lb) on Missouri.",101-250 lbs,4030,True,66.37,40.57,1,89.01,UNKNOWN,False,0.0,0,11,11,69.4333333333,47.983332570399995,51.450000762900004,31.4500007629
2245,0,2016-12-17 13:00:00,13.2,False,False,0,11.100000381500001,19.0166664124,$29.99 - $48.53,30.69,0,False,0,Couch,51-100 lbs,4031,False,48.53,29.99,1,30.69,UNKNOWN,True,0.0,0,12,12,31.133333333299998,12.116666920899998,49.0166664124,29.0166664124
2246,0,2016-12-17 12:00:00,12.2,False,False,0,0.912172615528,6.0,$34.99 - $46.44,34.99,0,False,0,4 cinder blocks and 2 pieces of plywood 48 by 98 inches,51-100 lbs,4032,True,46.44,34.99,1,34.99,UNKNOWN,False,0.0,0,11,11,14.9,8.9,36.0,16.0
2247,0,2016-12-17 18:00:00,18.2,False,False,0,8.88994026184,17.0,$64.98 - $107.16,81.69,0,False,0,Queen mattress from sleep train Miramar ,51-100 lbs,4033,True,107.16,64.98,2,81.69,UNKNOWN,True,0.0,0,"11,12",12,33.05,16.049999999999997,47.0,27.0
2248,0,2016-12-17 13:30:00,13.2,False,False,0,29.8245658875,55.0,$64.35 - $84.15,98.01,0,False,0,3 Bins with cushions inside,101-250 lbs,4034,False,84.15,64.35,1,98.01,UNKNOWN,True,0.0,0,12,12,99.25,44.25,85.0,65.0
2249,0,2016-12-18 15:00:00,15.2,False,False,0,1.89999997616,4.6166667938199994,$29.99 - $34.27,34.65,0,False,0,furniture and house hold items  from storage unit,101-250 lbs,4035,False,34.27,29.99,1,34.65,UNKNOWN,True,0.0,0,12,12,34.8166666667,30.199999872880003,34.61666679382,14.616666793819999
2250,0,2016-12-17 14:30:00,14.2,False,True,1,12.7393274307,33.0,$60.46 - $86.26,146.89,0,False,0,No furniture - boxes and suitcases,101-250 lbs,4036,False,86.26,60.46,1,146.89,UNKNOWN,False,0.0,0,9,9,110.46666666700001,77.46666666700001,63.0,43.0
2251,0,2016-12-17 14:00:00,14.2,False,False,0,4.3881149292,14.0,$29.99 - $43.56,29.99,0,False,0,"Grill, Sears pick up area",51-100 lbs,4037,False,43.56,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,14.166666666700001,0.1666666667000012,44.0,24.0
2252,0,2016-12-17 14:00:00,14.2,False,False,0,6.599999904630001,12.0,$29.99 - $41.58,42.57,0,False,0,Dining room table ,50 lbs or less,4038,False,41.58,29.99,1,42.57,UNKNOWN,True,0.0,0,12,12,43.4666666667,31.4666666667,42.0,22.0
2253,0,2016-12-17 14:30:00,14.2,False,False,0,0.985492825508,6.0,$34.99 - $46.44,39.99,0,False,0,Dining room table and small bench ,101-250 lbs,4039,True,46.44,34.99,1,39.99,UNKNOWN,False,0.0,0,11,11,31.4666666667,25.4666666667,36.0,16.0
2254,0,2016-12-17 16:00:00,16.2,False,False,0,4.3290848732,9.0,$29.99 - $38.61,29.99,0,False,0,Table,50 lbs or less,4040,False,38.61,29.99,1,29.99,UNKNOWN,True,0.0,0,12,12,20.15,11.149999999999999,39.0,19.0
2255,0,2016-12-18 12:00:00,12.2,False,False,0,17.605276107799998,27.0,$36.63 - $56.43,67.32,0,False,0,FULLY ASSEMBLED Inspire fitness multi-gym with weights.  Will have our own 3 people helping load and unload the gym. ,"501-1,000 lbs",4041,False,56.43,36.63,1,67.32,UNKNOWN,True,0.0,0,12,12,68.1166666667,41.1166666667,57.0,37.0
2256,0,2016-12-17 18:30:00,18.2,False,False,0,5.194040298459999,9.0,$29.99 - $38.61,31.68,0,False,0,"82"" Leon sofa",51-100 lbs,4042,False,38.61,29.99,1,31.68,UNKNOWN,True,0.0,0,12,12,32.35,23.35,39.0,19.0
2258,0,2016-12-18 11:30:00,11.2,False,False,0,6.2957210540799995,10.0,$34.99 - $51.60,42.57,0,False,0,83 inch sofa and two dining chairs with footstool,51-100 lbs,4044,True,51.6,34.99,1,42.57,UNKNOWN,False,0.0,0,11,11,33.2166666667,23.2166666667,40.0,20.0
2259,0,2016-12-18 08:00:00,8.2,False,False,0,18.7999992371,24.7999992371,$84.33 - $129.93,109.87,1,False,0,Refrigerator,50 lbs or less,4045,True,129.93,84.33,2,109.87,UNKNOWN,True,0.0,0,"11,12",12,45.6833333333,20.8833340962,54.799999237099996,34.799999237099996
2260,0,2016-12-19 13:00:00,13.2,False,True,0,57.4000015259,63.966667175299996,$95.42 - $121.22,99.33,0,False,0,13 ft x 12 ft area rug (will be rolled),50 lbs or less,4046,False,121.22,95.42,1,99.33,UNKNOWN,False,0.0,0,9,9,77.0,13.033332824700004,93.96666717529999,73.96666717529999
2261,0,2016-12-18 14:00:00,14.2,False,True,0,26.9860992432,34.0,$56.76 - $82.56,99.07,0,False,0,Flight of stairs at drop off,101-250 lbs,4047,False,82.56,56.76,1,99.07,UNKNOWN,False,0.0,0,9,9,72.9833333333,38.983333333299996,64.0,44.0
